home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_squeeze,alpha_pre_uncertainty,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
Crystal Palace,Burnley,corners_total,7.5,0.62338,0.37661999999999995,1.6041579774776218,2.6551962190005844,1.4853314606274275,2.4585150175931334,0.6732504000000001,0.4067496,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,8.5,0.49471333333333334,0.5052866666666667,2.021372646785344,1.979074584724183,1.8716413396160587,1.8324764673372065,0.5342904,0.5457096,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,9.5,0.37041666666666667,0.6295833333333334,2.699662542182227,1.588352084712111,2.499687539057618,1.470696374733436,0.40005,0.67995,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,10.5,0.26289666666666667,0.7371033333333333,3.8037758815250604,1.356661888202016,3.5220147051157964,1.2561684150018666,0.2839284,0.7960716000000001,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,11.5,0.17600333333333334,0.8239966666666667,5.681710573663377,1.213597142383262,5.2608431237623865,1.1237010577622797,0.19008360000000002,0.8899164,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Crystal Palace,Burnley,corners_total,12.5,0.11240166666666666,0.8875983333333334,8.896665233315046,1.126635734256674,8.237652993810228,1.043181235422846,0.12139380000000001,0.9586062000000001,0.0,0.08,0.08000000000000007,8.6592,9.84,4.952575441980767,3.706624558019233,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.755108399509297,18.492637305833597,0,1,0,0.27598713336971514,0.30606557722833283,0.4179472894019519,3.623357320286341,3.267273664212079,2.392646214863404,3.9132259059092482,3.5286555573490452,2.5840579120524767,1.704957961480386,0.8111912484825075,2.5161492099628937,2.9,1010,26,Crystal Palace,Burnley
Aston Villa,Brighton & Hove Albion,corners_total,7.5,0.72873,0.27127,1.372250353354466,3.686364139049655,1.2706021790319129,3.4133001287496803,0.7870284000000001,0.29297160000000005,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,8.5,0.6118466666666666,0.38815333333333335,1.6343964174030532,2.576301461621696,1.513330016113938,2.385464316316385,0.6607944,0.41920560000000007,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,9.5,0.48875,0.51125,2.0460358056265986,1.9559902200488999,1.8944775978024058,1.811102055600833,0.52785,0.55215,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
Aston Villa,Brighton & Hove Albion,corners_total,10.5,0.37138,0.62862,2.6926598093596854,1.590786166523496,2.493203527184894,1.4729501541884222,0.4010904,0.6789096,0.0,0.08,0.08000000000000007,9.62808224606349,9.84,5.290107784520864,4.337974461542626,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.854297815181067,30.648201345819565,0,0,0,0.3096901105529748,0.30387151984750915,0.38643836959951605,3.2290343344010095,3.2908645091248654,2.587734755832725,3.4873570811530903,3.554133669854855,2.794753536299343,1.630846618946298,1.113664222900946,2.744510841847244,2.9,1010,26,Aston Villa,Brighton & Hove Albion
