timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1757862900,Sep 14 2025 - 3:15pm,complete,N/A,Strasbourg,Le Havre,N/A,4,3.00,0.00,2.00,0.55,1,0,1,0,0,0,"90'1","",4,3,1,1,2,0,1,1,0,2,9,10,7,1,2,9,8,16,49,51,1.65,1.00,1.41,1.08,2.50,50,50,50,50,0,0,50,50,100,11.00,3.00,1.73,3.75,4.10,1.25,1.73,3.10,5.75,1.85,1.95,Stade de la Meinau
1757862900,Sep 14 2025 - 3:15pm,complete,N/A,PSG,Lens,N/A,4,3.00,3.00,2.82,2.00,2,0,2,1,1,0,"15,51","",4,3,1,0,2,0,1,0,2,0,14,11,6,3,8,8,10,8,68,32,2.57,0.78,1.70,1.16,2.00,50,50,50,0,0,50,50,0,50,12.00,1.00,1.34,5.84,7.60,1.10,1.35,1.87,2.90,1.61,2.30,Parc des Princes
1757862900,Sep 14 2025 - 3:15pm,complete,N/A,Metz,Angers SCO,N/A,4,0.00,0.00,0.82,0.82,1,1,2,1,1,0,"14","90",4,3,0,0,1,0,0,0,1,0,9,10,5,4,4,6,10,7,55,45,0.35,0.24,1.23,1.18,1.00,0,0,0,0,0,0,0,0,100,3.00,2.00,2.25,3.30,3.25,1.35,2.07,3.92,7.70,1.83,1.84,Stade Saint-Symphorien
1757862900,Sep 14 2025 - 3:15pm,complete,N/A,Brest,Paris,N/A,4,1.00,0.00,1.75,1.08,1,2,3,2,0,2,"52","14,34",6,1,0,0,3,1,0,0,1,3,23,7,8,4,15,3,11,10,46,54,1.74,1.48,2.39,0.88,5.00,75,75,75,75,75,75,100,75,75,6.50,2.50,2.65,3.25,2.60,1.24,1.80,2.93,5.60,1.65,2.20,N/A
1757875500,Sep 14 2025 - 6:45pm,complete,N/A,Rennes,Olympique Lyonnais,N/A,4,3.00,3.00,1.91,1.50,3,1,4,1,0,1,"90'3,79,90'5","14",5,4,2,0,2,1,1,1,1,2,23,8,5,5,18,3,18,13,48,52,1.24,1.08,2.25,1.21,1.00,0,0,0,0,0,0,50,0,50,9.00,7.00,2.43,3.20,2.85,1.22,1.69,2.60,4.75,1.55,2.15,Roazhon Park
1758307500,Sep 19 2025 - 6:45pm,complete,N/A,Olympique Lyonnais,Angers SCO,N/A,5,3.00,0.50,2.45,0.82,1,0,1,0,0,0,"65","",7,4,2,0,2,0,1,1,2,0,16,10,5,2,11,8,16,10,67,33,1.77,0.71,1.77,0.99,1.75,25,50,25,0,0,25,50,0,100,8.00,1.50,1.32,5.20,8.40,1.23,1.67,2.80,5.50,1.85,1.80,N/A
1758380400,Sep 20 2025 - 3:00pm,complete,N/A,Nantes,Rennes,N/A,5,1.50,0.50,0.67,1.33,2,2,4,2,0,2,"90'6,64","35,29",4,4,3,0,1,0,2,1,0,1,16,8,4,4,12,4,14,18,43,57,0.55,1.15,1.52,1.06,2.00,25,50,25,25,0,0,75,25,75,7.00,4.00,3.75,3.40,2.12,1.30,2.08,3.42,6.50,1.80,1.91,Stade de la Beaujoire - Louis Fonteneau
1758387600,Sep 20 2025 - 5:00pm,complete,N/A,Brest,Nice,N/A,5,0.50,0.00,1.75,0.64,4,1,5,3,2,1,"6,9,70,76","30",2,7,1,0,3,0,0,1,2,1,11,21,5,4,6,17,17,11,38,62,2.07,0.99,1.19,2.12,4.25,100,100,100,75,25,50,100,75,100,9.00,5.00,2.49,3.39,2.68,1.20,1.82,2.72,5.00,1.56,2.25,N/A
1758395100,Sep 20 2025 - 7:05pm,complete,N/A,Lens,Lille,N/A,5,1.50,2.00,2.50,1.42,3,0,3,2,2,0,"28,43,52","",4,10,1,0,3,0,0,1,2,1,15,17,6,3,9,14,17,11,38,62,2.45,1.90,1.61,1.67,4.75,75,75,75,75,50,25,75,75,75,18.50,3.50,2.44,3.39,2.73,1.25,1.90,3.00,5.50,1.62,2.12,Stade Bollaert-Delelis
1758459600,Sep 21 2025 - 1:00pm,complete,N/A,Paris,Strasbourg,N/A,5,3.00,1.50,0.91,1.00,2,3,5,1,0,1,"81,90'4","27,78,87",4,2,1,0,5,0,0,1,1,4,18,8,6,4,12,4,11,10,61,39,2.58,1.37,2.06,1.03,4.00,75,75,75,75,75,50,75,75,100,18.00,3.50,2.37,3.46,2.90,1.25,1.80,3.05,5.80,1.69,2.18,N/A
1758467700,Sep 21 2025 - 3:15pm,complete,N/A,Le Havre,Lorient,N/A,5,1.50,0.00,1.67,0.83,1,1,2,1,0,1,"47","21",6,2,3,0,6,0,3,0,2,4,13,8,2,4,11,4,20,15,60,40,1.83,0.90,1.32,1.07,3.00,50,75,75,50,0,50,75,25,75,5.50,5.00,2.10,3.40,3.50,1.40,2.33,4.05,8.50,1.95,1.75,Stade Océane
