home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Fiorentina,Pisa,7.5,0.59692,0.40308,1.5668409720841834,2.2636052727298472,0.6382268640000001,0.441773136,0.09692,False,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Fiorentina,Pisa,8.5,0.46532,0.53468,2.0099688667078373,1.7167975676741685,0.49752014400000005,0.5824798560000001,0.03467999999999999,True,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Fiorentina,Pisa,9.5,0.34398,0.65602,2.71899154909149,1.404067277377523,0.36778341600000003,0.7122165840000001,0.15602,False,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Fiorentina,Pisa,10.5,0.23974,0.7602599999999999,3.9012209604425236,1.214078465541573,0.25633000800000005,0.8236699920000001,0.26026,False,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Fiorentina,Pisa,11.5,0.15776,0.84224,5.928490828197837,1.0973057754731896,0.16867699200000003,0.9113230080000001,0.34224,False,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Fiorentina,Pisa,12.5,0.09882,0.90118,9.464467851209175,1.0263340316427976,0.10565834400000002,0.9743416560000001,0.40118,False,8.5,8.44254,8.84,0.02071999976497968,26,Fiorentina,Pisa,SA
Bologna,Udinese,7.5,0.6795,0.3205,1.3764219471030033,2.8290255760886236,0.7265214000000001,0.3534786,0.1795,False,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
Bologna,Udinese,8.5,0.55754,0.44245999999999996,1.6775096191421077,2.0666356406791206,0.596121768,0.48387823199999996,0.057540000000000036,True,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
Bologna,Udinese,9.5,0.43108,0.56892,2.169617502682775,1.615275951546787,0.46091073600000004,0.619089264,0.06891999999999998,False,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
Bologna,Udinese,10.5,0.31504,0.68496,2.9687617859842903,1.3456066438262317,0.336840768,0.7431592320000001,0.18496,False,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
Bologna,Udinese,11.5,0.21948,0.78052,4.2613391336636175,1.1829671879539339,0.23466801600000003,0.8453319840000001,0.28052,False,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
Bologna,Udinese,12.5,0.14652,0.85348,6.38328359989415,1.0830237141818282,0.156659184,0.9233408160000001,0.35348,False,8.5,9.14818,8.84,0.02071999976497968,26,Bologna,Udinese,SA
