home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Crystal Palace,Wolves,12.5,0.16974,0.83026,5.510066649325385,1.1129487230066417,0.181486008,0.898513992,0.33026,False,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
Sunderland,Fulham,7.5,0.72816,0.27183999999999997,1.2844412121738227,3.317285104147891,0.7785486720000001,0.301451328,0.22816000000000003,False,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Sunderland,Fulham,8.5,0.60998,0.39002000000000003,1.5332940638324057,2.3374896329997283,0.652190616,0.42780938400000007,0.10997999999999997,False,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Sunderland,Fulham,9.5,0.48734,0.51266,1.9191503120131548,1.7891133710904954,0.521063928,0.5589360720000001,0.012660000000000005,True,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Sunderland,Fulham,10.5,0.36648,0.6335200000000001,2.552059356735677,1.4531513085778658,0.39184041599999997,0.6881595840000002,0.13352000000000003,False,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Sunderland,Fulham,11.5,0.26332,0.73668,3.5518711569819637,1.2524136264927042,0.28154174400000004,0.7984582560000001,0.23668,False,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Sunderland,Fulham,12.5,0.18082,0.81918,5.172429560095623,1.1278187992542716,0.19333274400000003,0.8866672560000001,0.31918,False,9.5,9.58794,9.846153846153847,0.0207199971656707,27,Sunderland,Fulham,EPL
Nott'm Forest,Liverpool,7.5,0.80356,0.19643999999999995,1.1639189519842834,4.5282954343986574,0.8591663520000001,0.22083364799999997,0.30356000000000005,False,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Nott'm Forest,Liverpool,8.5,0.7066,0.2934,1.323632483804827,3.081632949904235,0.75549672,0.32450328,0.2066,False,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Nott'm Forest,Liverpool,9.5,0.59216,0.40784,1.5794358164288211,2.2378246940410276,0.633137472,0.446862528,0.09216000000000002,False,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Nott'm Forest,Liverpool,10.5,0.47376,0.52624,1.9741614172924915,1.743813535497403,0.506544192,0.5734558080000001,0.026239999999999986,True,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Nott'm Forest,Liverpool,11.5,0.36122,0.63878,2.5892218400323648,1.4413716821685039,0.386216424,0.693783576,0.13878000000000001,False,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Nott'm Forest,Liverpool,12.5,0.26466,0.73534,3.5338876787443922,1.2546649572308304,0.282974472,0.797025528,0.23534,False,10.5,10.47722,9.846153846153847,0.0207199971656707,27,Nott'm Forest,Liverpool,EPL
Tottenham,Arsenal,7.5,0.76714,0.23285999999999996,1.2191760474704627,3.8495012539981315,0.8202260880000001,0.25977391199999994,0.26714000000000004,False,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Tottenham,Arsenal,8.5,0.65662,0.34338,1.4243835293723779,2.6459093595699166,0.702058104,0.377941896,0.15661999999999998,False,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Tottenham,Arsenal,9.5,0.53536,0.46464000000000005,1.7470089529596737,1.9700819881928726,0.5724069119999999,0.5075930880000001,0.03535999999999995,True,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Tottenham,Arsenal,10.5,0.41558,0.5844199999999999,2.250538315261781,1.5731634326894275,0.444338136,0.635661864,0.08442,False,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Tottenham,Arsenal,11.5,0.30782,0.69218,3.038394883556919,1.331772751369097,0.32912114400000003,0.750878856,0.19218000000000002,False,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Tottenham,Arsenal,12.5,0.21794,0.78206,4.291450459101086,1.1806674415056497,0.23302144800000002,0.846978552,0.28206,False,9.5,10.0099,9.846153846153847,0.0207199971656707,27,Tottenham,Arsenal,EPL
Everton,Man United,7.5,0.72238,0.27762,1.2947184488170917,3.25064447927575,0.772368696,0.307631304,0.22238000000000002,False,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
Everton,Man United,8.5,0.60566,0.39434,1.5442306129783883,2.312521949302081,0.6475716720000001,0.4324283280000001,0.10565999999999998,False,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
Everton,Man United,9.5,0.47826,0.52174,1.9555863192750613,1.7585682474521054,0.511355592,0.568644408,0.02173999999999998,True,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
Everton,Man United,10.5,0.35912,0.64088,2.6043626449556996,1.4367219604629746,0.383971104,0.6960288960000001,0.14088,False,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
Everton,Man United,11.5,0.2586,0.7414000000000001,3.6167003598472185,1.244547512891272,0.27649512000000004,0.8035048800000001,0.2414,False,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
Everton,Man United,12.5,0.17614,0.82386,5.309859844762637,1.121489736004815,0.188328888,0.8916711120000002,0.32386000000000004,False,9.5,9.53314,9.846153846153847,0.0207199971656707,27,Everton,Man United,EPL
