home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
Manchester United,Tottenham,corners_total,10.5,0.44593,0.5540700000000001,2.2425044289462472,1.8048261050047827,2.135718503758331,1.7188820047664597,0.4682265,0.5817735,0.0,0.05,0.050000000000000044,10.294743510961133,9.062189935034358,5.057546996353567,5.237196514607566,0.06350209107057349,0.08890292749880288,1.0,27.205609821828592,27.174670823231203,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Manchester United,Tottenham
Manchester United,Tottenham,corners_total,11.5,0.34967,0.6503300000000001,2.859839277032631,1.5376808697122997,2.7236564543167914,1.4644579711545713,0.36715349999999997,0.6828465,0.0,0.05,0.050000000000000044,10.294743510961133,9.062189935034358,5.057546996353567,5.237196514607566,0.06350209107057349,0.08890292749880288,1.0,27.205609821828592,27.174670823231203,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Manchester United,Tottenham
Manchester United,Tottenham,corners_total,12.5,0.26474,0.73526,3.777290926947194,1.3600631069281615,3.597419930425899,1.2952981970744395,0.277977,0.772023,0.0,0.05,0.050000000000000044,10.294743510961133,9.062189935034358,5.057546996353567,5.237196514607566,0.06350209107057349,0.08890292749880288,1.0,27.205609821828592,27.174670823231203,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Manchester United,Tottenham
Manchester United,Tottenham,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,27.205609821828592,27.174670823231203,,,,0.31374969017187465,0.2926012097464347,0.3936491000816907,3.1872541434294064,3.417620866525432,2.5403335096980495,3.346616850600877,3.588501909851704,2.667350185182952,1.9795580029296886,1.3776545845475487,3.357212587477237,2.9,1000.0,25,Manchester United,Tottenham
Wolverhampton Wanderers,Chelsea,corners_total,7.5,0.70788,0.29212000000000005,1.412668813923264,3.42325071888265,1.3453988704031083,3.2602387798882386,0.743274,0.30672600000000005,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,corners_total,8.5,0.60105,0.39895,1.6637550952499793,2.5065797719012406,1.5845286621428374,2.387218830382134,0.6311025,0.41889750000000003,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,corners_total,9.5,0.494445,0.505555,2.0224696376745643,1.978024151674892,1.926161559690061,1.883832525404659,0.5191672500000001,0.53083275,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,corners_total,10.5,0.39079,0.60921,2.558919112566852,1.641470100622117,2.437065821492239,1.5633048577353497,0.41032950000000007,0.6396705,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,corners_total,11.5,0.299685,0.700315,3.3368370121961397,1.4279288605841656,3.1779400116153704,1.359932248175396,0.31466925,0.73533075,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,corners_total,12.5,0.222705,0.7772950000000001,4.490244942861634,1.2865128426144512,4.276423755106317,1.2252503262994774,0.23384025,0.8161597500000001,0.0,0.05,0.050000000000000044,9.75907529107459,9.062189935034358,3.4844089096607305,6.2746663814138595,0.06350209107057349,0.08890292749880288,1.0,27.25911723072062,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Wolverhampton Wanderers,Chelsea
Wolverhampton Wanderers,Chelsea,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,27.25911723072062,27.215440010399682,,,,0.4273254048877206,0.3023612054905941,0.2703133896216853,2.340137021019729,3.3073025965002913,3.6994097902421377,2.4571438720707155,3.472667726325306,3.884380279754245,0.8101242505016981,1.818204810334133,2.6283290608358314,2.9,1000.0,25,Wolverhampton Wanderers,Chelsea
Bournemouth,Aston Villa,corners_total,7.5,0.79663,0.20337000000000005,1.2552879002799293,4.917146088410285,1.195512285980885,4.682996274676462,0.8364615,0.21353850000000008,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,corners_total,8.5,0.70906,0.29094,1.4103178856514258,3.43713480442703,1.3431598910965958,3.273461718501933,0.7445130000000001,0.305487,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,corners_total,9.5,0.611065,0.38893500000000003,1.6364871167551733,2.571123709617288,1.558559158814451,2.44868924725456,0.64161825,0.40838175000000004,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,corners_total,10.5,0.510145,0.48985500000000004,1.9602269942859385,2.0414204203284645,1.8668828517008937,1.9442099241223467,0.5356522499999999,0.5143477500000001,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,corners_total,11.5,0.411385,0.588615,2.430812985402968,1.6989033578824868,2.3150599860980647,1.6180031979833207,0.43195425000000004,0.6180457500000001,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,corners_total,12.5,0.32241,0.67759,3.1016407679662543,1.4758187104296108,2.9539435885392895,1.4055416289805815,0.3385305,0.7114695000000001,0.0,0.05,0.050000000000000044,10.914891245909175,9.062189935034358,5.426479635536547,5.488411610372626,0.06350209107057349,0.08890292749880288,1.0,27.268939226001322,27.268939226001326,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Bournemouth,Aston Villa
Bournemouth,Aston Villa,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,27.268939226001322,27.268939226001326,,,,0.3602438021850344,0.2991503093686311,0.3406058884463345,2.7758978612111234,3.342801156082843,2.9359445444747765,2.91469275427168,3.509941213886985,3.0827417716985153,1.4580636158374116,1.5995593423610628,3.0576229581984746,2.9,1000.0,25,Bournemouth,Aston Villa
Burnley,West Ham United,corners_total,7.5,0.663695,0.33630499999999997,1.5067161874053594,2.97349132483906,1.4349677975289137,2.831896499846724,0.69687975,0.35312024999999997,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,8.5,0.552115,0.447885,1.8112168660514565,2.2327159873628277,1.7249684438585302,2.126396178440788,0.57972075,0.47027925,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,9.5,0.441105,0.5588949999999999,2.267033926162705,1.7892448492113906,2.1590799296787666,1.7040427135346574,0.46316025000000005,0.58683975,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,10.5,0.33889,0.66111,2.9508099973442707,1.5126075842144273,2.810295235565972,1.4405786516327879,0.35583450000000005,0.6941655,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,11.5,0.250685,0.749315,3.989069948341544,1.33455222436492,3.799114236515756,1.2710021184427809,0.26321925,0.78678075,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,12.5,0.178895,0.821105,5.589871153469913,1.217871039635613,5.323686812828488,1.1598771806053458,0.18783975,0.86216025,0.0,0.05,0.050000000000000044,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,19.12562875090297,27.14638155472126,,,,0.3525373607984232,0.29899096334056774,0.3484716758610091,2.836578789082694,3.3445826884772534,2.86967369020505,2.978407728536829,3.5118118229011164,3.013157374715303,1.5212845782929318,1.5506673970239306,3.0719519753168623,2.9,1000.0,25,Burnley,West Ham United
Fulham,Everton,corners_total,7.5,0.722025,0.27797499999999997,1.3849935944046259,3.5974458134724348,1.319041518480596,3.426138869973747,0.7581262500000001,0.29187375,0.0,0.05,0.050000000000000044,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,8.5,0.617905,0.38209499999999996,1.618371756176111,2.617150185163376,1.541306434453439,2.4925239858698816,0.6488002500000001,0.40119974999999997,0.0,0.05,0.050000000000000044,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,9.5,0.50898,0.49102,1.964713741207906,2.0365769215103255,1.8711559440075294,1.9395970681050718,0.534429,0.515571,0.0,0.05,0.050000000000000044,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,10.5,0.405125,0.594875,2.468373958654736,1.6810254255095607,2.3508323415759396,1.6009765957233912,0.42538124999999993,0.62461875,0.0,0.05,0.04999999999999982,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,11.5,0.312515,0.687485,3.1998464073724464,1.4545771907750715,3.047472768926139,1.3853116102619727,0.32814075,0.7218592500000001,0.0,0.05,0.050000000000000044,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,12.5,0.23193,0.76807,4.311645755184754,1.3019646646790006,4.1063292906521465,1.2399663473133338,0.2435265,0.8064735000000001,0.0,0.05,0.050000000000000044,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,1X2,,,,,,,,,,,0.05,-0.04761904761904756,,,,,,,,27.317318743480744,27.215440010399682,,,,0.3231704257721106,0.3169126224839521,0.3599169517439374,3.094342551954825,3.1554438954246398,2.7784187300837364,3.2490596795525666,3.313216090195872,2.917339666587923,1.234741613069051,1.0123541129400482,2.247095726009099,2.9,1000.0,25,Fulham,Everton
Arsenal,Sunderland,corners_total,7.5,0.542745,0.45725499999999997,1.8424858819519294,2.186963510513827,1.7547484590018376,2.0828223909655494,0.56988225,0.48011775,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,8.5,0.42653,0.5734699999999999,2.3445009729679036,1.7437703803163203,2.2328580694932416,1.6607336955393526,0.44785650000000005,0.6021434999999999,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,9.5,0.322125,0.677875,3.104384943733023,1.4751982297621242,2.9565570892695456,1.404950695011547,0.33823125,0.7117687500000001,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,10.5,0.23303,0.76697,4.291292966570828,1.3038319621367198,4.086945682448407,1.241744725844495,0.2446815,0.8053185,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,11.5,0.16252,0.83748,6.153088850603003,1.1940583655729091,5.860084619621907,1.1371984434027707,0.170646,0.8793540000000001,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,12.5,0.109575,0.890425,9.126169290440338,1.123059213297021,8.691589800419369,1.06958020314002,0.11505375000000001,0.9349462500000001,0.0,0.05,0.050000000000000044,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,27.18131313226312,17.563543854460306,,,,0.2546752801193259,0.3149986580784007,0.4303260618022734,3.92656876447317,3.174616698687992,2.3238192820854082,4.122897202696829,3.3333475336223914,2.440010246189679,1.5693914784050222,0.5777241801515187,2.147115658556541,2.9,1000.0,25,Arsenal,Sunderland
Newcastle,Brentford,corners_total,7.5,0.881355,0.118645,1.1346165846906184,8.428505204601963,1.0805872235148746,8.027147813906632,0.9254227500000001,0.12457725,0.0,0.05,0.050000000000000044,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,8.5,0.818435,0.18156499999999998,1.2218441293444195,5.507669429680831,1.1636610755661136,5.245399456838887,0.8593567500000001,0.19064325,0.0,0.05,0.050000000000000044,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,9.5,0.74239,0.25761,1.3470009024906047,3.881836885214083,1.2828580023720044,3.6969875097276983,0.7795095000000001,0.2704905,0.0,0.05,0.050000000000000044,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,10.5,0.656885,0.34311499999999995,1.5223364820326235,2.914474738790202,1.4498442686024986,2.77569022741924,0.6897292500000001,0.36027075,0.0,0.05,0.050000000000000044,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,11.5,0.566915,0.43308500000000005,1.763932864715169,2.309015551219737,1.6799360616334942,2.199062429733083,0.59526075,0.4547392500000001,0.0,0.05,0.050000000000000044,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,12.5,0.47635,0.52365,2.099296735593576,1.909672491167765,1.999330224374834,1.8187357058740614,0.5001675000000001,0.5498325000000001,0.0,0.05,0.050000000000000266,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,1X2,,,,,,,,,,,0.05,-0.04761904761904756,,,,,,,,27.23453273472512,27.31731874348074,,,,0.3362810784670959,0.2989341039374886,0.3647848175954156,2.973702845721803,3.34521885200865,2.7413421605421755,3.1223879880078935,3.5124797946090824,2.8784092685692846,1.6346212415037225,1.429123551747151,3.0637447932508737,2.9,1000.0,25,Newcastle,Brentford
Brighton & Hove Albion,Crystal Palace,corners_total,7.5,0.651235,0.348765,1.535544004852319,2.8672601895258985,1.4624228617641133,2.7307239900246656,0.6837967500000001,0.36620325,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,corners_total,8.5,0.53703,0.46297,1.8620933653613392,2.1599671684990387,1.773422252725085,2.0571115890467038,0.5638815,0.4861185,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,corners_total,9.5,0.42603,0.57397,2.3472525409008753,1.7422513371779014,2.235478610381786,1.6592869877884773,0.44733150000000005,0.6026685,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,corners_total,10.5,0.325305,0.674695,3.0740382102949537,1.4821511942433248,2.9276554383761466,1.4115725659460234,0.34157025,0.7084297500000001,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,corners_total,11.5,0.23861,0.76139,4.190939189472361,1.3133873573332984,3.9913706566403437,1.2508451022221887,0.2505405,0.7994595000000001,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,corners_total,12.5,0.169315,0.830685,5.90615125653368,1.2038257582597496,5.624905958603505,1.1465007221521424,0.17778075,0.87221925,0.0,0.05,0.050000000000000044,9.129042513493637,9.062189935034358,5.359891436667033,3.769151076826603,0.06350209107057349,0.08890292749880288,1.0,27.126291305751785,27.20033167172833,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Brighton & Hove Albion,Crystal Palace
Brighton & Hove Albion,Crystal Palace,1X2,,,,,,,,,,,0.05,-0.04761904761904756,,,,,,,,27.126291305751785,27.20033167172833,,,,0.31111376213068725,0.308018852289059,0.38086738558025374,3.214258325158684,3.2465545292713256,2.6255858019360048,3.374971241416618,3.408882255734892,2.756865092032805,1.5105479125240089,1.057236711800178,2.5677846243241866,2.9,1000.0,25,Brighton & Hove Albion,Crystal Palace
Liverpool,Manchester City,corners_total,7.5,0.65085,0.34914999999999996,1.5364523315664131,2.86409852498926,1.4632879348251553,2.727712880942152,0.6833925000000001,0.3666075,0.0,0.05,0.050000000000000044,9.137949083072346,9.062189935034358,4.68254791500029,4.455401168072056,0.06350209107057349,0.08890292749880288,1.0,27.2432783775042,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Liverpool,Manchester City
